"product_id","product_title","product_description","in_stock","price","slug","category_id"
1313,"Product 1313","Product description 1313",7,40.76,"Product-1313",14
1314,"Product 1314","Product description 1314",43,12.54,"Product-1314",13
1315,"Product 1315","Product description 1315",4,359.66,"Product-1315",12
1316,"Product 1316","Product description 1316",3,288.38,"Product-1316",8
1317,"Product 1317","Product description 1317",29,102.18,"Product-1317",9
1318,"Product 1318","Product description 1318",18,324.84,"Product-1318",2
1319,"Product 1319","Product description 1319",9,324.72,"Product-1319",15
1320,"Product 1320","Product description 1320",29,108.66,"Product-1320",6
1321,"Product 1321","Product description 1321",13,115.06,"Product-1321",4
1322,"Product 1322","Product description 1322",38,130.46,"Product-1322",1
1323,"Product 1323","Product description 1323",30,314.46,"Product-1323",15
1324,"Product 1324","Product description 1324",45,9.78,"Product-1324",8
1325,"Product 1325","Product description 1325",8,197.3,"Product-1325",12
1326,"Product 1326","Product description 1326",18,8.96,"Product-1326",4
1327,"Product 1327","Product description 1327",34,159.16,"Product-1327",17
1328,"Product 1328","Product description 1328",10,140.76,"Product-1328",1
1329,"Product 1329","Product description 1329",3,314.24,"Product-1329",13
1330,"Product 1330","Product description 1330",26,69.22,"Product-1330",19
1331,"Product 1331","Product description 1331",20,153.94,"Product-1331",15
1332,"Product 1332","Product description 1332",8,24.38,"Product-1332",11
1333,"Product 1333","Product description 1333",33,313.42,"Product-1333",20
1334,"Product 1334","Product description 1334",17,317.36,"Product-1334",11
1335,"Product 1335","Product description 1335",26,72.76,"Product-1335",19
1336,"Product 1336","Product description 1336",10,8.46,"Product-1336",16
1337,"Product 1337","Product description 1337",29,62.44,"Product-1337",2
1338,"Product 1338","Product description 1338",4,367.78,"Product-1338",3
1339,"Product 1339","Product description 1339",32,330.72,"Product-1339",15
1340,"Product 1340","Product description 1340",3,154.74,"Product-1340",12
1341,"Product 1341","Product description 1341",32,144.6,"Product-1341",6
1342,"Product 1342","Product description 1342",3,316.42,"Product-1342",20
1343,"Product 1343","Product description 1343",12,361.12,"Product-1343",5
1344,"Product 1344","Product description 1344",4,319.5,"Product-1344",4
1345,"Product 1345","Product description 1345",48,11.18,"Product-1345",8
1346,"Product 1346","Product description 1346",9,116.28,"Product-1346",13
1347,"Product 1347","Product description 1347",2,53.32,"Product-1347",9
1348,"Product 1348","Product description 1348",38,155.56,"Product-1348",14
1349,"Product 1349","Product description 1349",43,233.08,"Product-1349",1
1350,"Product 1350","Product description 1350",39,295.34,"Product-1350",4
1351,"Product 1351","Product description 1351",35,160.92,"Product-1351",20
1352,"Product 1352","Product description 1352",15,242.38,"Product-1352",11
1353,"Product 1353","Product description 1353",13,188.34,"Product-1353",5
1354,"Product 1354","Product description 1354",34,40.8,"Product-1354",13
1355,"Product 1355","Product description 1355",32,388.96,"Product-1355",18
1356,"Product 1356","Product description 1356",31,320.26,"Product-1356",19
1357,"Product 1357","Product description 1357",8,139.14,"Product-1357",18
1358,"Product 1358","Product description 1358",37,315.92,"Product-1358",14
1359,"Product 1359","Product description 1359",14,388.32,"Product-1359",12
1360,"Product 1360","Product description 1360",14,306.88,"Product-1360",18
1361,"Product 1361","Product description 1361",15,308.8,"Product-1361",6
1362,"Product 1362","Product description 1362",50,71.8,"Product-1362",18
1363,"Product 1363","Product description 1363",17,85.7,"Product-1363",17
1364,"Product 1364","Product description 1364",36,271.6,"Product-1364",19
1365,"Product 1365","Product description 1365",24,300.18,"Product-1365",12
1366,"Product 1366","Product description 1366",4,46.76,"Product-1366",16
1367,"Product 1367","Product description 1367",21,253.22,"Product-1367",9
1368,"Product 1368","Product description 1368",37,329.26,"Product-1368",9
1369,"Product 1369","Product description 1369",48,349.94,"Product-1369",3
1370,"Product 1370","Product description 1370",11,165.72,"Product-1370",15
1371,"Product 1371","Product description 1371",4,28.24,"Product-1371",4
1372,"Product 1372","Product description 1372",50,115.84,"Product-1372",16
1373,"Product 1373","Product description 1373",31,5.52,"Product-1373",16
1374,"Product 1374","Product description 1374",3,343.24,"Product-1374",16
1375,"Product 1375","Product description 1375",44,239.46,"Product-1375",2
1376,"Product 1376","Product description 1376",35,51.74,"Product-1376",5
1377,"Product 1377","Product description 1377",30,111.5,"Product-1377",20
1378,"Product 1378","Product description 1378",25,380.38,"Product-1378",10
1379,"Product 1379","Product description 1379",7,180.26,"Product-1379",6
1380,"Product 1380","Product description 1380",11,394.46,"Product-1380",14
1381,"Product 1381","Product description 1381",0,142.62,"Product-1381",19
1382,"Product 1382","Product description 1382",23,324,"Product-1382",19
1383,"Product 1383","Product description 1383",28,327.94,"Product-1383",3
1384,"Product 1384","Product description 1384",27,176.12,"Product-1384",20
1385,"Product 1385","Product description 1385",23,158.4,"Product-1385",4
1386,"Product 1386","Product description 1386",47,43.4,"Product-1386",7
1387,"Product 1387","Product description 1387",46,366.06,"Product-1387",5
1388,"Product 1388","Product description 1388",49,226.24,"Product-1388",2
1389,"Product 1389","Product description 1389",39,212.34,"Product-1389",4
1390,"Product 1390","Product description 1390",41,335.2,"Product-1390",13
1391,"Product 1391","Product description 1391",14,224.46,"Product-1391",18
1392,"Product 1392","Product description 1392",44,355.42,"Product-1392",10
1393,"Product 1393","Product description 1393",45,316.46,"Product-1393",4
1394,"Product 1394","Product description 1394",33,398.58,"Product-1394",10
1395,"Product 1395","Product description 1395",38,343.08,"Product-1395",12
1396,"Product 1396","Product description 1396",2,219.14,"Product-1396",13
1397,"Product 1397","Product description 1397",6,256.56,"Product-1397",1
1398,"Product 1398","Product description 1398",43,229.76,"Product-1398",3
1399,"Product 1399","Product description 1399",22,288.02,"Product-1399",2
1400,"Product 1400","Product description 1400",11,340.32,"Product-1400",3
1401,"Product 1401","Product description 1401",18,86,"Product-1401",15
1402,"Product 1402","Product description 1402",27,56.72,"Product-1402",17
1403,"Product 1403","Product description 1403",47,377.88,"Product-1403",1
1404,"Product 1404","Product description 1404",50,375.6,"Product-1404",9
1405,"Product 1405","Product description 1405",29,115.7,"Product-1405",10
1406,"Product 1406","Product description 1406",36,238.52,"Product-1406",12
1407,"Product 1407","Product description 1407",13,287.68,"Product-1407",11
1408,"Product 1408","Product description 1408",36,196.8,"Product-1408",17
1409,"Product 1409","Product description 1409",36,104.2,"Product-1409",12
1410,"Product 1410","Product description 1410",41,393.52,"Product-1410",2
1411,"Product 1411","Product description 1411",12,66.12,"Product-1411",19
1412,"Product 1412","Product description 1412",39,32.44,"Product-1412",10
1413,"Product 1413","Product description 1413",11,309.4,"Product-1413",8
1414,"Product 1414","Product description 1414",34,45.74,"Product-1414",5
1415,"Product 1415","Product description 1415",18,35.6,"Product-1415",17
1416,"Product 1416","Product description 1416",4,325.98,"Product-1416",7
1417,"Product 1417","Product description 1417",30,25.9,"Product-1417",10
1418,"Product 1418","Product description 1418",41,217.62,"Product-1418",7
1419,"Product 1419","Product description 1419",44,169.84,"Product-1419",16
1420,"Product 1420","Product description 1420",35,373.52,"Product-1420",16
1421,"Product 1421","Product description 1421",2,307.18,"Product-1421",14
1422,"Product 1422","Product description 1422",20,282.82,"Product-1422",2
1423,"Product 1423","Product description 1423",13,331.3,"Product-1423",16
1424,"Product 1424","Product description 1424",44,12,"Product-1424",10
1425,"Product 1425","Product description 1425",49,226.92,"Product-1425",11
1426,"Product 1426","Product description 1426",2,236.98,"Product-1426",12
1427,"Product 1427","Product description 1427",27,173.92,"Product-1427",10
1428,"Product 1428","Product description 1428",32,394.6,"Product-1428",4
1429,"Product 1429","Product description 1429",45,303.46,"Product-1429",14
1430,"Product 1430","Product description 1430",1,350.72,"Product-1430",10
1431,"Product 1431","Product description 1431",39,393.92,"Product-1431",15
1432,"Product 1432","Product description 1432",37,33.74,"Product-1432",14
1433,"Product 1433","Product description 1433",24,61.88,"Product-1433",2
1434,"Product 1434","Product description 1434",49,51.42,"Product-1434",5
1435,"Product 1435","Product description 1435",19,30.24,"Product-1435",20
1436,"Product 1436","Product description 1436",16,328.28,"Product-1436",16
1437,"Product 1437","Product description 1437",4,366.58,"Product-1437",9
1438,"Product 1438","Product description 1438",41,159.76,"Product-1438",18
1439,"Product 1439","Product description 1439",21,306.42,"Product-1439",18
1440,"Product 1440","Product description 1440",45,36.16,"Product-1440",7
1441,"Product 1441","Product description 1441",45,352.96,"Product-1441",17
1442,"Product 1442","Product description 1442",40,162.04,"Product-1442",11
1443,"Product 1443","Product description 1443",10,182.76,"Product-1443",3
1444,"Product 1444","Product description 1444",46,141.08,"Product-1444",4
1445,"Product 1445","Product description 1445",28,374.82,"Product-1445",17
1446,"Product 1446","Product description 1446",14,233.38,"Product-1446",1
1447,"Product 1447","Product description 1447",8,63.96,"Product-1447",16
1448,"Product 1448","Product description 1448",24,290.62,"Product-1448",4
1449,"Product 1449","Product description 1449",26,309.04,"Product-1449",14
1450,"Product 1450","Product description 1450",39,146.54,"Product-1450",4
1451,"Product 1451","Product description 1451",6,121.12,"Product-1451",5
1452,"Product 1452","Product description 1452",15,382.84,"Product-1452",5
1453,"Product 1453","Product description 1453",30,171.88,"Product-1453",16
1454,"Product 1454","Product description 1454",2,63.92,"Product-1454",12
1455,"Product 1455","Product description 1455",49,265.18,"Product-1455",5
1456,"Product 1456","Product description 1456",21,153.92,"Product-1456",8
1457,"Product 1457","Product description 1457",37,117.86,"Product-1457",17
1458,"Product 1458","Product description 1458",33,14.56,"Product-1458",3
1459,"Product 1459","Product description 1459",39,41.48,"Product-1459",5
1460,"Product 1460","Product description 1460",47,129.24,"Product-1460",16
1461,"Product 1461","Product description 1461",27,292.9,"Product-1461",16
1462,"Product 1462","Product description 1462",14,27.04,"Product-1462",10
1463,"Product 1463","Product description 1463",49,110.94,"Product-1463",13
1464,"Product 1464","Product description 1464",17,22.78,"Product-1464",15
1465,"Product 1465","Product description 1465",39,352.48,"Product-1465",16
1466,"Product 1466","Product description 1466",42,89.12,"Product-1466",5
1467,"Product 1467","Product description 1467",19,16.68,"Product-1467",16
